-0.19886533608913326, -0.2452068147864359
-0.1854419347030596, -0.20237674057345734
-0.17255562085704043, -0.17516915443619863
-0.1536735287038674, -0.13518808013280936
-0.13479278295242703, -0.1032248281470105
-0.11591381800037515, -0.08186623651970093
-0.09703570567358571, -0.06558502833048396
-0.07815737499296482, -0.04800352307483946
-0.059280519359864614, -0.039205925804736586
-0.040403367298018494, -0.028643095352970827
-0.02152665685467764, -0.02071010310005783
-0.002648438076448434, -0.0037949765868439123
0.0162293035025195, 0.010278428325490863
0.035106502379400495, 0.02112004230995579
0.053983711967069525, 0.032025439037347114
0.07286151587468082, 0.046470011020816715
0.09174017065427587, 0.06598152566754778
0.11061820703335162, 0.08181046522189339
0.12949687010570576, 0.10137136324910578
0.14837702748369686, 0.1298308513443902
0.16725925410375486, 0.1706126759477219
0.1861428029392126, 0.21926829325703345
0.19869543827002456, 0.26517571701872356
