-0.19528642429097265, -0.22235233869776527
-0.18773965167387266, -0.20875980735568933
-0.18019296074788294, -0.19546675562381433
-0.1726462617820472, -0.18214422981654121
-0.16509998210555327, -0.1703588187363111
-0.15755365697608417, -0.15840677704913786
-0.15000781616642467, -0.14823025178379745
-0.14246178744443144, -0.13736483990327142
-0.13491600036871304, -0.1273853032660418
-0.12737036975847377, -0.11797936907542528
-0.11982481881719528, -0.10886550129501005
-0.1122794131902804, -0.10028435597161567
-0.1047340277431075, -0.09177718958209824
-0.09718900045385084, -0.08458303011374313
-0.08964400057608751, -0.07748936117992111
-0.0820990103963731, -0.07043124529343658
-0.07455412026903854, -0.06373992143140234
-0.06700930183805673, -0.05731143639865133
-0.05946451470622155, -0.05099769403738419
-0.05191959483811112, -0.044197340491126835
-0.04437493181523122, -0.03833858155988268
-0.03683014416130828, -0.03202292522482747
-0.029503529782321458, -0.025530494805648007
-0.0221770140193438, -0.0193995906759184
-0.014195741232776449, -0.012929438066647758
-0.0073711022779121005, -0.006275279786279397
0.0012025772726716455, 0.000795791016802827
0.00996760162533028, 0.00641423858202711
0.017443511201552353, 0.012896928665060647
0.024988696285453582, 0.020669563300620752
0.03283245594552192, 0.028254645719547944
0.040078515424850025, 0.03419476243486491
0.04762345365548082, 0.04106243298089712
0.05516836515704915, 0.04783211478379146
0.06271326912851405, 0.05457419122760504
0.07025812481598731, 0.061139258558128295
0.07780309975738436, 0.06814151077321001
0.08534812822532362, 0.07533999129195046
0.09289321031400816, 0.08273504546294735
0.10043828829766499, 0.09011505060237368
0.10798370100128851, 0.09872213913965006
0.11552909173871384, 0.10724869959438799
0.12307462251734713, 0.11628865111752795
0.13062017398214087, 0.12540443810488167
0.1381657721342246, 0.13469138069744924
0.14571171378140535, 0.14523757631562711
0.15391255224710565, 0.15663550862647546
0.16115903025193684, 0.16746891756427562
0.16835003887808087, 0.17870973188833517
0.1762921112419944, 0.1919252218298583
0.18160572691284288, 0.2009613033072096
0.18636442116710322, 0.2093443860881867
0.19391104747037963, 0.22240053095305112
0.19913456602601032, 0.23375882752145422
